listing_id,review_id,comments,price,city,cleanliness,safety,location,cleanliness_sent_compound,location_sent_compound,safety_sent_compound,overall_sent_compound
7.303591826064959e+17,1.1298643137865368e+18,"This place was so nice. Literally footsteps from the bay. We didn’t have a party at the place, but were able to have a birthday party for my daughter at the Bay which was less than 100 meters from the bay. It was perfect for a family of four and if you need a place to get in a workout as well, the bay has such great running along it, with a great scooter/bike/walk/jog path.",334,San_Diego,0,0,0,,,,0.9812
36800932.0,7.102061429680744e+17,"Nothing to add, a wonderful place",193,San_Diego,0,0,0,,,,0.5719
32459792.0,7.906600737261202e+17,"great location,very lovely, clean, all amenities that you may need and comfortable, we felt at home. We were close to everything that we wanted to do while visiting. We would definitely stay again. Thank You so much",226,San_Diego,1,0,1,0.9313,0.0,,0.959
20085436.0,467708779.0,Such a cute place!  Aaron was a great host.  He gave us great tips on places to eat and shop.  The space was very clean and bright and much larger than I expected!  The beds and pillows were very comfortable.  Do keep in mind it is in a flight path.  It wasn't awful but defiantly startling the first couple of flights.   It was great to have a washer and dryer and a parking space inside the gate.  We will defiantly consider staying again!,196,San_Diego,1,0,0,0.7542,,,0.9647
34535666.0,664898996.0,"Extraordinary view, comfy space, and great hosts.  As explained in the listing, this is snug living, but it has everything you need.  And the full-size laundry shared with the neighboring unit is a huge plus.  Street parking was always available, and the neighborhood is lovely.",100,Seattle,0,0,0,,,,0.93
8.326457461985908e+17,8.79771452132635e+17,Great stay! Clean and convenient!,71,Seattle,1,0,1,0.4574,0.4574,,0.8118
51971558.0,4.696542759510913e+17,This place was a home away from home. Anything you could need or may have forgotten to pack the Hosts have thought of and made available. The area is quite peaceful and is surrounded by multiple places to eat within a walking distance. Truly enjoyed my stay and would book again.,89,Seattle,0,0,0,,,,0.8313
3770248.0,28924787.0,Melissa was helpful and answered all our questions promptly. The space worked well for our needs.,109,Seattle,0,0,0,,,,0.5994
12999766.0,244880320.0,Convenient cozy room right by the children’s hospital (1 block?). Lisa was welcoming and very hospitable. Nice roku TV set up and snack bar. Amazing water pressure in the shower. Thank you Lisa !,50,Seattle,0,0,1,,-0.4404,,0.8162
7.798228132997421e+17,1.0835271009178692e+18,"Hannah was extremely helpful and always responded quickly. Her place is adorable and feels safe, clean and modern. She even had fun toys ready for our two toddlers. We will definitely stay with her again.",302,Seattle,1,1,0,0.8316,,0.8316,0.9606
20029802.0,584954879.0,"This apartment is the best Airbnb we have ever rented.  Very attractive and comfortable furniture.  Beautiful bathroom and kitchen.  Many thoughtful extras, including fixings for breakfasts.  Brian is very responsive and helpful.",179,Seattle,0,0,0,,,,0.973
10814218.0,3.971185966793883e+17,"The space was very clean, communication was great and the location was excellent.  Was here during a massive heatwave and was comfortable throughout.  Would recommend!",114,Seattle,1,0,0,0.8955,,,0.9508
34758003.0,747163169.0,"Great location, house, and host. Would highly recommend!",144,Seattle,0,0,0,,,,0.8012
53149013.0,1.248787486529316e+18,This was a great place to touch down for a couple of days in Seattle!  So many restaurants within walking distance. Included parking was a big plus as well!  Would gladly stay again!,160,Seattle,0,0,0,,,,0.8582
21968079.0,1.2088530399447895e+18,Very comfortable. Enjoyable and welcoming place.,475,Seattle,0,0,0,,,,0.8648
7956337.0,9.537883018245327e+17,"My stay was excellent! Mehrit was clear on check in instructions, provided great local recommendations for things to do and was very kind!",65,Seattle,0,0,0,,,,0.9401
34978518.0,6.464311118436332e+17,Nick thank you so much for the beautiful house with attention to details.  We enjoyed a lot looking how meticulous restoration of the old stove and other unique pieces.  really enjoyed the access to the coffee machine with bunch of flavors and you even took the time to have a nice tea box and assortment of ramen 🍜 just in case; thank you.,225,Seattle,0,0,0,,,,0.9558
24393004.0,607401465.0,"Wow! What an amazing place to stay! The location was perfect, was walking distance to Pike Place, Space Needle and all the major shopping stops! The building is older but the unit has been totally updated and made for a perfect stay for our family. The kitchen was well stocked and Siena stocked the fridge with drinks, wine and beer, coffee, chocolate and other snacks which blew us away! The beds were comfortable and the unit was spacious for 4 adults and 3 children! Siena was a wonderful host and I would not hesitate to recommend this unit to any of our friends. We will be back!",211,Seattle,0,0,0,,,,0.9831
1.0666602886659126e+18,1.0944117062212108e+18,"A very wonderful home. When we walked in, we all said ""wow"".Everything is so well appointed, that one feels home, everything one needs was there. Close to public transport which gets you quickly into Seattle.",138,Seattle,0,0,1,,0.0,,0.774
1146966.0,578783980.0,Such a fun home is such a great part of Seattle.  Private and luxurious.  Ann is a thoughtful hostess.  You'll love your stay,80,Seattle,0,0,0,,,,0.9349
4286182.0,661322401.0,Great! Easy!,119,Seattle,0,0,0,,,,0.8217
51125043.0,1.2690463237140608e+18,"Really lovely place in a great location. However, there were several problems during check-in. The information was confusing and partly incorrect, e.g., I was given two door codes and none of them worked. The unit was managed remotely by an external agency that could not provide prompt hands on support when it was needed, e.g., wifi was down for almost a day. A cleaning fee of $199 was charged, which seems unreasonable given the size of the place.",109,Seattle,1,0,1,-0.2023,0.4019,,0.7574
6.785356528749883e+17,8.500427383474033e+17,"Very clean place! And great location. The suite had everything we could ask for. Full of furniture, kitchenware, coffee maker, snacks, sparkling water, spices, clean bedding and more. Definitely recommended. The host was kind and responsive, he made us feel right at home. thanks Ariaan!",68,Seattle,1,0,0,0.8012,,,0.9762
50791874.0,8.863462781333057e+17,"I spent the weekend here for a mini retreat. The unit was lovely – looked like brand new and had comfortable furnishings and fireplace for heat , which created great evening ambiance. The little outside deck area was a nice outside space, surrounded by a wonderful garden with an abundance of birdsong. I even had a close encounter with a fully scarlett-headed male Anna’s Hummingbird and got to enjoy the sounds of a pair of Barred owls talking to each other in the night. The location is very close to Lincoln Park which had amazing beach walk/job trails and water views. Rose’s place is also not a long car ride to  Alki beach which is another place with awesome vistas of the Sounds, Ferry boats and Seattle’s northern skyline with the Space Needle. This was a great place for a getaway and a terrific, quiet base for exploring West Seattle.",137,Seattle,0,0,1,,0.5859,,0.9914
53919716.0,1.2038276815585905e+18,Great place to stay. Comfy and host is very helpful and responds immediately if you need anything.,126,Seattle,0,0,0,,,,0.8016
7.394309981415044e+17,9.573964850144572e+17,great space. Highly recommend,77,Seattle,0,0,0,,,,0.7841
5.912952701353894e+17,8.587513091561306e+17,"Plenty of room for all of us and the place is nicely decorated and equipped. Plenty of parking with one gravel spopt and always available street parking.  Emma and Totana were very responsive and helpful. A short walk up the street is Admiral Viewpoint with a nice view (through the trees) of the downtown Seattle skyline. The street is busy so there is a bit of traffic noise, but it's not bad at all inside.  Highly recommend this place.",167,Seattle,0,0,0,,,,0.928
9.730794198951968e+17,1.0762815524459802e+18,"Clean, modern unit, close to everything.Best value I found for a downtown apartment.Host is available and informative.",76,Seattle,1,0,1,0.6249,0.6249,,0.6249
1.0166373202658703e+18,1.2515984350160727e+18,Amazing stay! Beautiful house. Beautiful area. Great hosts. Would definitely rebook!,131,Seattle,0,0,0,,,,0.9637
15337460.0,480461975.0,Great place to stay! Natasha is a wonderful host and the views are outstanding!,125,Seattle,0,0,0,,,,0.9244
9694921.0,1.032060633716887e+18,Cute home in a great location!,329,Seattle,0,0,0,,,,0.8122
14340866.0,197131985.0,The place is pretty spacious. We didn't spend a whole lot of time there but it was comfortable and clean. Barry was also very accommodating and allowed us to store our stuff at the house before our check in time.,85,Seattle,1,0,0,0.8402,,,0.8779
631445.0,83223288.0,"We really enjoyed our stay and the location is within walking distance to all of the tourist sights. The ""sounds of the city"" wake you up very early, but most mornings we were able to fall back to sleep. The rooftop terrace became our dinner spot each night, after buying something to grill on the BBQ. We loved the views!",114,Seattle,0,0,0,,,,0.8376
5.688544567395711e+17,1.2494953746378363e+18,"Had a very nice staying while moving my son into UW. The place is in a pretty neighborhood pretty close to campus but far enough not to be super chaotic. The studio is modern and basic but with everything we needed. Plenty of free parking just across the street.Shajji is a great host and did accomodate an early check in, which helped us a lot.",58,Seattle,0,0,1,,-0.7445,,0.78
1.0513961885618176e+18,1.1045126964675918e+18,"Very beautiful air bnb, a very quaint space. If you do not need a kitchen I would 100% reccomend this air bnb",77,Seattle,0,0,0,,,,0.6361
9367465.0,287867887.0,Very clean cottage and wonderful and accommodating hosts! We had 3 adults and felt it was plenty of space. Would definitely stay here again.,120,Seattle,1,0,0,0.7897,,,0.8653
1484595.0,161907881.0,Good locationBad smell,105,Seattle,0,0,0,,,,0.4404
9.575709426337288e+17,1.2059190552022728e+18,Sergio’s place was exactly as described! Wonderful location and felt right at home’,190,Seattle,0,0,0,,,,0.6114
7285916.0,7.849610857396084e+17,"The place is gorgeous and comfortable, and walking distance to a beautiful water view and public park!",179,Seattle,0,0,0,,,,0.9098
844939.0,6.834022716778755e+17,The place is centrally located. It all was walkable and felt safe. Good places to eat in the neighborhood and even a drug store/market across the street.,105,Seattle,0,1,1,,0.4404,0.4404,0.7003
7.20532305259128e+17,8.798409261007383e+17,I had a wonderful experience staying with Fabio. The place was nice and clean. It’s within easy walking distance of public transportation and it was very secure. I would definitely recommend his place.,84,Seattle,1,1,0,0.6705,,0.6801,0.9583
27706992.0,328637481.0,"Awesome space, very clean, and accommodating as well as being in a great location. Wonderful view of the city.",152,Seattle,1,0,0,0.923,,,0.9516
9.69856699543402e+17,1.1719101095571343e+18,"They had no record of our reservation and I was nervous that we would be turned away but it all worked out. The unit was fantastic with a great location! We really enjoyed the pool, hot tub, and sauna.",153,Seattle,0,0,0,,,,0.9484
33295396.0,1.2370983375530706e+18,Was very open to downtown. Ben provided loadable bus passes to use for easy transportation. The house was clean and quite and the complimentary continental breakfast was great.,56,Seattle,1,0,0,0.8739,,,0.9163
8.16977883833817e+17,8.631564536978532e+17,Josuel's place was nice and convenient - would stay again!,59,Seattle,0,0,1,,0.4753,,0.4753
14590737.0,9.660278213693244e+17,"truly a hidden gem.  everything you could want within easy walking distance, the interior design was delightful.  Lise was a thoughtful and attentive host.  I highly recommend her and this space, will definitely return.",240,Seattle,0,0,0,,,,0.9516
18194024.0,1.0994616745113596e+18,"great place, cute dogs, nice yard",90,Seattle,0,0,0,,,,0.872
4170863.0,1.251679701267995e+18,Best aibnb that we have already stayed.Faith let us do the checkin earlier. we recommend for sure.,112,Seattle,0,0,0,,,,0.8402
8.506721838220882e+17,1.295839805134279e+18,"Vince rightfully takes a lot of pride in his unit.  It is very clean and well appointed. When we tried to check in the smart lock didn't work. Vince directed us to retrieve a spare key from a lock box but initially sent us an incorrect picture of what to look for.  The situation took about 25 minutes to resolve. The whole time we were standing outside in a rainstorm on a very cold Seattle evening. When we finally got inside, the mini-split that was supposed to heat the main part of the unit wasn't working. We kept texting Vince and trying things he suggested but none worked. We explained we had traveled almost 19 hours by then in order to visit our daughter and that we needed to leave to get to her home on time. He said he was going to get the situation fixed while we were out. The heater was still broken when we returned. It was too cold to use the main part of the unit at all on our one night there. It's a nice place, but ours was not the experience we had hoped for.",109,Seattle,1,0,0,0.6549,,,0.8828
6053606.0,1.164697315714902e+18,"Incredible spot— my gf and I had to pivot to here last minute, and I was blown away. Extremely well kept and decorated house with a great yard and parking. Spacious, airy, beautiful interior as well. Wish she had more properties so I could stay at one of her places every time I travel!",240,Seattle,0,0,0,,,,0.938
28699203.0,4.587721174579811e+17,"Several big pluses: location in the Ballard area of Seattle, light and very clean apartment, quiet neighborhood.",184,Seattle,1,0,0,0.4576,,,0.4576
8426827.0,518993416.0,"Beautiful, clean apartment. Everything was exactly as described / pictured. The beds are SO comfy.",106,Seattle,1,0,0,0.765,,,0.765
1.0855695598361496e+18,1.1196872050257888e+18,"Great place, fantastic location within walking distance to numerous bars and restaurants. Would stay here again.",421,Seattle,0,0,0,,,,0.8271
20138116.0,6.347878297176855e+17,Was perfect and exactly what was described,35,Seattle,0,0,0,,,,0.5719
26963720.0,9.573447820587612e+17,"Wonderful stay. We loved the outside space, reading in hammock, having breakfast at the picnic table and cocktails in the evening surrounded by bamboo and white lights. House is adorable and unique. Parking is easy and the location is great. Close to the city but far enough to feel relaxed.",201,Seattle,0,0,1,,0.6486,,0.9287
9.239502366559594e+17,1.1371509022195368e+18,"If you’re on the fence about this listing—DO IT! This is hands down the cleanest air bnb/stay we’ve ever had. My husband and I travel quite a bit (he’s a travel doc and I work remotely)…we spend about half the month on the road. I always bring a travel vacuum cleaner and my own cleaning supplies, just in case. I didn’t need to clean a thing! I didn’t even find someone else’s stray hair and I can tell you that is very rare, no matter how clean a place is supposed to be or how expensive it is. And the cleanliness of the space is honestly just one of many perks. Everything was updated and top of the line with plenty of dishware, though we ate out mostly since this was a vacation for us. Great neighborhood, such a dog dense area, my doggo loved our walks. Super close to Cal Anderson. Quick drive to Volunteer Park where they have lots of green space and a cool museum and arboretum.This will be our first choice when we visit Seattle for sure. Already can’t wait to come back! :)",139,Seattle,1,0,1,0.8531,0.5994,,0.9837
42313537.0,1.2552221727206167e+18,Perfect location and such a lovely cottage tucked away in West Seattle. Will be back as I come to Seattle often after moving abroad.,128,Seattle,0,0,0,,,,0.8176
8.217056095942957e+17,9.61028284608752e+17,Good place to stay! Met our needs and was a good price. Thanks Kelsey!,115,Seattle,0,0,0,,,,0.8513
5.948964597386711e+17,8.907028504405158e+17,The property advertised one king and one queen but.  What was supposed to be a queen bed was either a double or full mattress.  It was quite frustrating because we were expecting to put two adults in the queen bed and it made for a difficult night of sleep.,229,Seattle,0,0,0,,,,-0.8196
29372096.0,610118206.0,The architecture of the house is really beautiful! We enjoyed the heated floor and the kitchen/living space. This was a unique building and was in a fun and walkable community. Very clean and as described! The hosts were fast to respond when we had a question. Highly recommend!,146,Seattle,1,0,1,0.5081,0.5106,,0.9566
50154409.0,7.507885396395565e+17,"Wonderful place, easy access. Worth the money! Parking is also a bonus.",77,Seattle,0,0,0,,,,0.906
7871885.0,45616080.0,"Eric is a gracious, flexible, congenial and accommodating host, providing directions and the niceties that make one feel welcomed in his Carriage House.  The listing was as advertised, well apportioned, clean, comfortable well decorated and certainly met our needs.  The location is great, since we were able to easily navigate to some of the major Seattle’s areas points of interest (downtown, Space Needle, etc.) and the quiet neighborhood is easily accessible.  Perhaps our litmus test is if would we stay there again, to which we will definitely say yes!",125,Seattle,1,0,1,0.891,0.34,,0.9887
14790343.0,305059660.0,perfect staye,122,Seattle,0,0,0,,,,0.5719
14108770.0,7.884882775343981e+17,good,75,Seattle,0,0,0,,,,0.4404
47188664.0,757379462.0,Lovely home. Excellent location,49,Seattle,0,0,0,,,,0.8176
27608157.0,1.25013422560257e+18,"Magic’s place was the perfect spot to settle for a few nights after driving across country. It’s perfectly priced for what you get. The location couldn’t be much better, as it felt safe and everything was in walking/scooter distance. Host is very responsive and accommodating and lists everything very accurately. Will definitely book this place again next time I’m in Seattle",55,Seattle,0,1,0,,,0.7003,0.961
27334813.0,6.529135642330469e+17,What a gem of a stay. The house is much bigger than the pictures make it seem. The beds were comfy and the neighborhood is quiet. Our 3yr old  loved the lower level play area. The view of the lake is amazing - location can’t be beat. Tons of stuff a couple min away in Columbia city. Would stay again for sure.,264,Seattle,0,0,0,,,,0.8807
25512975.0,406458197.0,The Library was very cozy and in a great location. We couldn’t have asked for a better place to stay in Seattle.,496,Seattle,0,0,0,,,,0.7906
14855437.0,267492138.0,"Kangie offers a great place to to stay; comfortable, perfect location in Ballard area, and every necessity addressed right there on the first floor.  Her knowledge of the area provides meals within walking distance in an amazing city.  Well done Kangie. Thank you!",69,Seattle,0,0,0,,,,0.9628
26845976.0,416631816.0,This Airbnb was exceptional! Great location and good parking accommodations. The place itself was beautifully decorated and such a cozy place to stay. You can see all the detail and thought they put into making you feel right at home. Will definitely be staying here again!,167,Seattle,0,0,0,,,,0.9358
49548869.0,9.349298049386688e+17,"This was one of the best Airbnbs we have stayed in.  The space was well laid out, the bed was super comfortable, the bathroom and kitchen had everything we needed, there were extra special hospitality touches like quality coffee beans, tea, snacks!The apartment was also masterfully renovated with quality construction and attention to detail.Lisa was attentive and easy to communicate with.Look no further!  We will definitely be back!",160,Seattle,0,0,0,,,,0.9718
49497372.0,7.34808887788522e+17,"This was a perfect stay for our wedding weekend.  I loved that it was walkable to food, a mart, Ballard downtown, and portage bay cafe, which is my favorite! There was always parking so we never had to worry about that! We had our 2 year old with us and they had a pack n’ play and a baby gate which made it stress-free for us. She was super comfortable and slept very well in the pack n’ play.  Even when she started to get antsy inside, we would go outside and there was corn hole and mini golf and comfortable grass to run and fall on if she needed. The neighborhood is so friendly, we took family walks every day.  It was 5 mins from Ray’s boathouse which is where the wedding was and the views were stunning.  All the appliances were brand-new and the place was so clean. They had more than enough blankets, pillows, towels, sheets, etc.  All around couldn’t be happier with staying at Jason and Coleen’s place. They were always attentive to anything we needed and made sure we were comfortable! Thank you both!",218,Seattle,1,0,1,0.541,0.8016,,0.9944
9.695831735160596e+17,1.1653565869931328e+18,Very serene and peaceful surroundings,181,Seattle,0,0,0,,,,0.7755
11392479.0,271234465.0,"We stayed here during home renovations. This place was a jewel! A full affordable place with its own bathroom and stuffed kitchen. + Susan and her husband are incredible warm, welcoming and accommodating.Me, my wife and our pup had a peaceful stay 15min away from downtown. We will be back!",110,Seattle,0,0,0,,,,0.8923
47924335.0,5.079998690316067e+17,"Not a good place to stay if you plan on spending any significant time in the actual apartment. Also would not suggest if you are traveling with more than one person, the place is very cramped. My partner and I couldn’t even preheat the oven without the smoke alarm going off and nearly passing out from the horribly strong smell of gas. Host would not respond to us during our stay so we had to eat out for a week straight instead of cook meals in the apartment.Overall our stay was a bit disappointing but still okay. The location and cleanliness of the apartment was what we appreciated most.",70,Seattle,1,0,1,0.5106,0.2349,,0.7442
1097520.0,278328585.0,"Jeanie was a fantastic hostess! Both my wife and I loved meeting her, and staying in her place. Everything Jeanie writes in the description is 100% accurate; she truly strives to create a relaxed, quiet, and upscale hotel-suite environment at half the price. I'm introverted by nature, but felt both relaxed and at ease with Jeanie. She places the highest importance on creating the experience the guest desires. We spent about 90% of our time in downtown Seattle, but you could easily spend your days exploring Mount Baker. We only wish we had more time to get to know Jeanie, and explore the area. We'll definitely be returning to visit with Jeanie on our next trip to Washington. I highly recommend this spot. You won't be disappointed.",85,Seattle,0,0,0,,,,0.9902
9907337.0,9.5079925819801e+17,Not much to say other than this was the best experience we have had staying at Green Lake.    Can't say enough about the accommodations.    Everything you'll ever need.  High quality.   Everything was fantastic.   Perfect location.  Looking forward to returning if he'll have us! :),179,Seattle,0,0,0,,,,0.9412
20995122.0,1.2458772086574356e+18,"Sara's place is lovely, comfortable, and in a great neighborhood. It was very easy to find, and I would definitely stay at The Nest again!",106,Seattle,0,0,0,,,,0.9544
34756492.0,9.160076227953916e+17,"My family and I had a really pleasant stay at Marianne's! Everything was communicated clearly with details from the get-go, and even when I forgot her instructions, she was very gracious in guiding us with checking in. Her home is well-equipped, whatever we needed, we found, and I loved the little touches that made the stay more homely. It was truly a very comfortable stay. We enjoyed the home as our last stop of our trip. Thanks, Marianne!",125,Seattle,0,0,0,,,,0.978
36642294.0,6.369936129377393e+17,Purrrrrfect place,119,Seattle,0,0,0,,,,0.0
39561422.0,8.196776516474484e+17,"Lola was amazing and her little garden house is perfect for one or two people. Even with a miscommunication regarding our checkout time, Lola was super friendly, responsive and kind.",99,Seattle,0,0,0,,,,0.9661
1.2438507845827825e+18,1.2682730229314875e+18,Great house in a great location. We were 4 English visitors to Seattle and the house was ideal for what we needed.,336,Seattle,0,0,0,,,,0.9118
8.19641066654956e+17,1.230616671015897e+18,"We stayed with Tyler and Angie for one night and hope to come back! We were very impressed with the cleanliness and organization of their space, and appreciated their thorough communication. It is also one of the most unique Airbnb’s we’ve stayed in; you’ll love the bright colors and creative interior design of the place! Thank you Tyler and Angie!",50,Seattle,1,0,0,0.7713,,,0.9718
8441477.0,103503646.0,"I booked this airbnb for my family to stay when they visited me in Seattle, and the experience of staying here was excellent. Rebecca was very friendly since checking in. Even a non-english speaker like my mom can feel her warm welcoming. The house is cozy and neat, equipped with everything we need, including a high chair for toddlers. As located in a residential area, safety is not a problem at all. Highly recommended!",195,Seattle,1,1,0,0.4588,,0.6197,0.9717
17095283.0,624687024.0,Wonderful space!,111,Seattle,0,0,0,,,,0.6114
5.7131215846817805e+17,1.0994087100489996e+18,Simplemente bello! Ella y sus hijos son unos seres muy lindos.,82,Seattle,0,0,0,,,,0.0
7.093078115289059e+17,9.4138623238735e+17,Collin is a great host and his space is a reflection of that fact. The studio apartment is in a great location and is very safe and comfortable.,86,Seattle,0,1,0,,,0.8969,0.9428
50549818.0,6.768965626084561e+17,Fantastic stay!,83,Seattle,0,0,0,,,,0.5983
44963376.0,5.573144575466538e+17,.,77,Seattle,0,0,0,,,,0.0
6.792594309983977e+17,9.356021602841329e+17,"Kelly and her husband were excellent hosts! The place was very clean, tastefully decorated, and they even had a portable AC unit which was put to good use during our stay. Kelly saw on our reservation that we were bringing our infant daughter with us. She reached out and asked if we would like to use their baby books, toys, and shade cover for our baby’s pack-n-play to help her sleep!! We used all of the above and were very grateful. My wife and I also neglected to bring any activities for ourselves. Luckily, Kelly had board games to lend us as well! These hosts went above and beyond to make sure our stay was pleasant. 100% would stay here again!",150,Seattle,1,0,0,0.7089,,,0.9782
41709982.0,7.87039987142082e+17,I am so grateful that I found this spot in Seattle..... the pictures and the description are spot on.... I look forward to returning to this Airbnb very impressed,171,Seattle,0,0,0,,,,0.8052
53717282.0,7.573709243431526e+17,"Clean, quiet, convenient location.",105,Seattle,1,0,1,0.4019,0.4019,,0.4019
52166770.0,7.551980233534395e+17,A great Airbnb experience! The size was perfect for me and my partner during our 4 day stay. and the location has so many cute restaurants and coffee shops nearby. Vince was very responsive and the unit was immaculately clean when we arrived. Would definitely come back!,55,Seattle,1,0,1,0.6697,0.507,,0.9631
6.785565495615363e+17,1.0834595496540704e+18,Our stay at Ashley and mikes place was way better than we expected. It’s close to everything downtown Seattle. You can walk everywhere. The views are out of this world!! You will not be disappointed at all. We highly recommend for any stay in Seattle!,256,Seattle,0,0,1,,0.0,,0.8451
6.391819812443448e+17,1.0196854476532044e+18,"Very clean,  mostly quiet location.  Many options for dining in the immediate area.Very complicated, inconvenient requirements for check and check out.",107,Seattle,1,0,1,0.4576,-0.34,,0.1513
45057769.0,5.31193817643806e+17,"A truly unique stay in a very central location! Easy check in and comfortable accommodations. Only thing to keep in mind, bring earplugs if you’re a light sleeper!",85,Seattle,0,0,1,,0.4926,,0.8735
2150760.0,104466091.0,"We loved Michelle's getaway in a cozy neighborhood of Seattle. The bed was so comfortable, I had the best sleep of my life. The backyard is so lovely, I did some morning stretches after using her kuerig.",108,Seattle,0,0,0,,,,0.9596
35002263.0,4.8113382803351046e+17,"We flew in from Phoenix for a Concert/long weekend. Before we even arrived, Karen gave us great directions for using mass transit to get to her house from the airport. The house was SPOTLESS, and the guest quarters very private and very comfortable. There is a reason why Karen is a Super Host!!  She has thought of everything, and genuinely cares about her guests comfort level. The last night we were there, the power went out (bad storm with high winds). We were out and about all day, and didn’t get back until after 10 pm.  Karen was waiting up with candles and flashlights.  She even took my phone to her car to get a partial charge because we were leaving the next morning…how sweet is THAT??!!  Her house is close to two bus lines which makes getting to Uptown and Downtown a breeze. Highly recommend!!",85,Seattle,1,0,1,0.5563,0.0,,0.9679
7.946297809702431e+17,9.058927405510543e+17,"I had a great stay at this place! Everything was so new and clean. Location wise, it’s close to the airport light rail but also very quiet and peaceful at night. The neighborhood is beautiful and Chad was kind enough to provide local recommendations of where to eat.",151,Seattle,1,0,1,0.4522,0.7747,,0.9702
8418650.0,199381964.0,"This is a great find!  Looking for a comfortable place that makes you feel like home?  This is it!  Tucked into the Wallingford neighborhood, you'll feel like a local. A driveway parking spot makes city living easy.  Clean, comfortable and full of light.  Susan's place was perfect for my parents and myself for a long weekend.  We were able to walk (10-15 minutes) to restaurants and use Uber for other spots in the city.  Very calm and quiet location, just what we needed.  Thank you and can't wait to return again!",129,Seattle,1,0,0,0.7184,,,0.9834
7.240909111939031e+17,1.1552604349577764e+18,"We loved our stay at Darcie's place. It was perfectly located for public transportation access to explore many different parts of Seattle. Everything matched the description well. The kitchen supplies all seemed very new and clean, so it felt inviting to eat in. Darcie's proactive messages always felt very warm and welcoming, with just the right amount of information, right when I needed it. Thanks for a great stay!",128,Seattle,1,0,0,0.6734,,,0.9837
53881175.0,1.2414900847807782e+18,"The landlord is very friendly. There is a small highlight. At first, we booked a house from their company, but there was no parking space when we got there. The landlord changed this house for us. It is very convenient. I give a thumbs up to the landlord.",147,Seattle,0,0,1,,0.0,,0.0378
23543030.0,5.3046623249173786e+17,The Airbnb was amazing Eric and Arisa were very accommodating and had a beautiful well kept place perfect for our new year's celebration.,583,Seattle,0,0,0,,,,0.926
52708295.0,5.797921242829568e+17,"Wish was a great host and made sure that whatever we needed was taken care of. Furthermore, this place is a decently short drive to get into downtown Seattle and see all of the amazing things there. Definitely worth the value and very, very clean!",75,Seattle,1,0,0,0.8612,,,0.9768
7.263445936772214e+17,1.2487433100483889e+18,"The great reviews that Lane gets as a host, and that her Sunny Side Up rental gets actually understate how great she is and how great this rental is.  The rental was ideally suited for a person like me who has mobility challenges.  The rental was very clean and well equipped.  The location is really great.  Close to all kinds of great things to do in the Ballard area: the wonderful zoo, beautiful parks, great restaurants, etc.  Lane, as a host deserves a ten out of five!",127,Seattle,1,0,1,0.6549,0.9501,,0.9934
9.442233368250778e+17,1.1103525327947377e+18,"Very nice place, and the entire process was simple and convenient.",123,Seattle,0,0,1,,0.4754,,0.4754
6.833102861524317e+17,1.2248626406749084e+18,Had a great stay. Thank you! 😊,79,Seattle,0,0,0,,,,0.9168
22736809.0,7.218632828020556e+17,Appreciate the last second reservation and quick communication. Place is awesome despite the ceilings.  Great location to explore Fremont and the rest of Seattle.,125,Seattle,0,0,0,,,,0.5432
33172197.0,1.178469737993797e+18,"My family loved staying in MO’s place! The location was great for us to crash I. Seattle for a few days after a long transatlantic flight and get acclimated to the time zone. We walked all over the place, and cooked meals in the kitchen with no problem. Street parking was available and Mo was super responsive about our questions and concerns. Would definitely stay again next time in Seattle!",228,Seattle,0,0,0,,,,0.9534
46589466.0,4.080050856564951e+17,"This is a hidden gem and is clean and comfortable. AND it has the best rooftop deck! The master bedroom is on its own floor and Amy, the host, is splendid!",165,Seattle,1,0,0,0.7184,,,0.9391
44164238.0,9.102400572960892e+17,Thanks Jay for hosting us. I stayed with my family for 3 days. The place had all the necessities for a family and is very well located to commute anywhere in Seattle. Loved the sunsets from the deck.,135,Seattle,0,0,0,,,,0.8479
8.23397637387074e+17,1.0341676303593464e+18,Wonderful place for our weekend getaway! Super clean and cozy little place. Would definitely stay again.,72,Seattle,1,0,0,0.765,,,0.919
8.637578932971487e+17,1.1472446769216186e+18,We stayed for about 3 nights while working remotely. The space was great and very well located. About a 7 minute walk to Pike place market. The surroundings had plenty of food options and felt safe at night.The check-in process was easy and the host is one message away if needed.,107,Seattle,0,1,1,,0.0,0.7003,0.9061
1.0769277291377958e+18,1.225526725337652e+18,A great place to stay! All amenities as listed and plenty of space for our group.,217,Seattle,0,0,0,,,,0.6588
26874520.0,355058515.0,"The location is terrific, communication with Melissa was easy, and she was very accommodating with check-on and check-out times to fit our travel plans. It was a perfect, hassle-free stay.",67,Seattle,0,0,0,,,,0.9042
51987980.0,1.1835525470837363e+18,"We loved that this unit has natural sunlight, nice roomy beds, and was very relaxing! The parking being included was a definite draw and it was close to everything we wanted to see.",149,Seattle,0,0,1,,0.2732,,0.9335
1301535.0,1.2414628949319608e+18,"Had a great trip with them! The location to restaurants, hiking, and tourist attractions are all nearby. The neighborhood was very quiet and beautiful, highly recommended staying with them!",111,Seattle,0,0,1,,0.4215,,0.9292
